"x","y"
0.899840830592439,1.7375072511722
0.899840830592439,0.636933982523219
0.600508148549125,-1.1771656994357
0.600508148549125,-1.44391139497761
0.0426313609350473,9.5623140413088
0.0426313609350473,8.8211085899714
0.421142237260938,-1.16159537025649
0.421142237260938,-1.97651340438742
0.362448812462389,-1.0259259680941
0.362448812462389,0.00988128588113724
0.960446457378566,-0.521134023943854
0.960446457378566,0.732003083335539
0.238723491784185,3.58403140575356
0.238723491784185,2.56107824809899
0.034444130724296,8.88264302706407
0.034444130724296,10.0953632700632
0.102674105903134,7.62318025729693
0.102674105903134,8.41891031919152
0.55917938798666,-0.824103746316281
0.55917938798666,-1.32272689002905
0.560296392068267,-1.63004913636532
0.560296392068267,-1.18728136105481
0.299898027675226,1.01436236148562
0.299898027675226,0.175524873096351
0.753405517432839,1.50684654086737
0.753405517432839,-0.437621765646094
0.571295052999631,-0.32821083586218
0.571295052999631,-1.43663367325975
0.320898666745052,1.02902286286037
0.320898666745052,0.667661145597913
0.214021423365921,4.84423014725589
0.214021423365921,4.79364144026295
0.491452447371557,-2.35453582626068
0.491452447371557,-2.43179409291114
0.0405693799257278,9.00538541031329
0.0405693799257278,8.86811730452864
0.270075566368178,1.39352627202421
0.270075566368178,1.78060747513304
0.619269424816594,-0.597682649436812
0.619269424816594,0.385649807950393
0.651761075016111,-0.966484135798677
0.651761075016111,-1.56351483609942
0.451455739093944,-1.78135745375843
0.451455739093944,-1.64077330253988
0.782468263525516,1.21781267476474
0.782468263525516,1.36998723206158
0.440231634769589,-1.04516385294526
0.440231634769589,-0.667704261652324
0.750043100910261,1.6492168053165
0.750043100910261,0.998853226426154
0.83517893194221,1.48150930650709
0.83517893194221,1.94249761704203
0.226048682350665,3.06093511878857
0.226048682350665,3.40245894411961
0.610542371636257,0.184835099722355
0.610542371636257,-0.706464848064686
0.397531226510182,-1.27889989485239
0.397531226510182,-1.57309762938377
0.607809073058888,-0.0914988957996693
0.607809073058888,-1.06832277536245
0.452558518154547,-2.39395118140681
0.452558518154547,-2.15120302534312
0.0192917501553893,9.78118134766301
0.0192917501553893,10.2425237944296
0.102107662940398,7.70424130868093
0.102107662940398,7.09144019668671
0.96055667870678,1.12229521185325
0.96055667870678,-0.395404848481582
0.13181441812776,6.845895845852
0.13181441812776,6.34965564462651
0.0905480990186334,7.46068035220431
0.0905480990186334,9.00937985902466
0.58415779680945,-0.428425194929809
0.58415779680945,-0.28342390437894
0.840806007385254,1.13327194976598
0.840806007385254,1.15339150140907
0.830001937691122,1.20261265128676
0.830001937691122,2.147938887483
0.227171191480011,3.9261079883123
0.227171191480011,3.58444835214645
0.130178942345083,6.39939311085324
0.130178942345083,7.30656322719979
0.337509069824591,-0.932592850246539
0.337509069824591,0.622254446418327
0.621423141099513,-0.258819565270332
0.621423141099513,-0.240221790673508
0.954079233109951,1.20498637615727
0.954079233109951,-0.0503666882291287
0.838605205062777,0.522274995697678
0.838605205062777,1.5831286867105
0.309658320620656,0.100665934660562
0.309658320620656,0.855213847738003
0.0526718578767031,9.21459223155361
0.0526718578767031,9.10155560162786
0.399757157079875,-2.74332801509616
0.399757157079875,-1.79221219427501
0.386032313806936,-1.22953472995935
0.386032313806936,-2.36945219736002
0.84194600302726,0.573551857419227
0.84194600302726,2.54347077700603
0.446493458934128,-2.1811591544172
0.446493458934128,-1.87789870351719
0.89650681312196,0.893090663263648
0.89650681312196,1.69174973199708
0.31399664003402,0.415100031050424
0.31399664003402,0.723488730101361
0.155705771408975,6.0503923492459
0.155705771408975,6.12773976753195
0.057712584733963,9.32519522871833
0.057712584733963,9.64519417236602
0.958821256412193,0.578244371974468
0.958821256412193,0.944029005100434
0.034675880568102,8.72304472416786
0.034675880568102,9.30465861257796
0.00176205532625318,8.5467216621828
0.00176205532625318,8.57002139124865
0.134304620558396,5.91888953742827
0.134304620558396,6.88488971769106
0.784519873559475,0.976334165764794
0.784519873559475,0.94253287659392
0.775543262949213,1.44392483422611
0.775543262949213,0.609220945389408
0.57259282679297,-1.1114759009236
0.57259282679297,-0.0908518200216155
0.0295948963612318,9.94075621635927
0.0295948963612318,10.1405071304531
0.985211111372337,-0.122095080684985
0.985211111372337,-0.0637992705361285
0.977330360095948,-0.254608835847129
0.977330360095948,0.606033019495804
0.571069601923227,-1.72487622407044
0.571069601923227,-0.786016393646384
0.572518402710557,-1.58252626201987
0.572518402710557,-1.63264301368908
0.151546809123829,7.28924386309659
0.151546809123829,5.63139465847645
0.220610551768914,4.31235189961235
0.220610551768914,4.28405978853246
0.950249024434015,-0.222892725673189
0.950249024434015,0.0980885726307941
0.654846471268684,0.6654826105524
0.654846471268684,-0.567816005131066
0.10100483824499,8.46212000310945
0.10100483824499,8.75764043774731
0.636704645352438,-0.243059860415236
0.636704645352438,-0.563435486929311
0.122846730519086,7.77279627190107
0.122846730519086,7.43673222804449
0.622066759038717,-1.51392764264482
0.622066759038717,-0.117334437037578
0.478802749654278,-3.45280685553589
0.478802749654278,-1.00531612466494
0.154285989701748,6.37065943826501
0.154285989701748,7.10204871349903
0.505402070470154,-1.67276776587134
0.505402070470154,-1.34657877600568
0.891161560779437,1.53844553310199
0.891161560779437,0.633204254531546
0.823832730064169,0.805367599064667
0.823832730064169,1.0175564444904
0.0825901397038251,8.17277034689116
0.0825901397038251,7.81595788181149
0.0237616554368287,9.04777658595423
0.0237616554368287,9.44610785489748
0.375830364180729,0.0458037124915709
0.375830364180729,-1.78909162672205
0.703926417510957,-0.860005252183621
0.703926417510957,0.694559098276901
